"szabad szemmel olvasható","szabad szemmel olvashatóhuman readable"
"szabad szemmel olvasható másolat","szabad szemmel olvasható másolathuman-readable copy"
"Szabad tudnom, miért? (az okot)","Szabad tudnom, miért? (az okot)May I know the reason?"
"szabad verseny (átv.)","szabad verseny (átv.)free competition"
"szabad választást biztosít","szabad választást biztosítmust be allowed freedom of choice whether to (do)"
"szabad vállalkozás (elv)","szabad vállalkozás (elv)free enterprise"
"szabadalmaztat (anyagfajtát)","szabadalmaztat (anyagfajtát)patterned (his substance, called ...)"
"szabadalmi tár","szabadalmi tárpatent library"
"szabadalomkutatás","szabadalomkutatáspatent research"
"szabadba (megy)","szabadba (megy)to follow him into the out-of-doors"
"szabadegyetemek","szabadegyetemekfree universities"
"szabadgondolkodó (fn.)","szabadgondolkodó (fn.)freethinker (?)"
"szabadidejében","szabadidejébenin his free time"
"szabadidő-kutatás","szabadidő-kutatásleisure research"
"szabadidő-kutató","szabadidő-kutatóleisure scholar"
"szabadidő-központ","szabadidő-központleisure centre"
"szabadidő-tevékenység","szabadidő-tevékenységfree time activity <br/><br/>leisure activity"
"szabadidő-tevékenységek","szabadidő-tevékenységekleisure time activities"
"szabadjára enged (kutyát, póráz nélkül)","szabadjára enged (kutyát, póráz nélkül)he let Buller loose"
"szabadjára engedés (szenvedélyeké)","szabadjára engedés (szenvedélyeké)the unleashing of passions"
"szabadkereskedelmi övezet","szabadkereskedelmi övezetfree-trade zone"
"szabadlapos gyűjtemény","szabadlapos gyűjteményloose leaf collection"
"szabadlapos információszolgáltatás","szabadlapos információszolgáltatásloose-leaf service"
"szabadlapos kiegészítés","szabadlapos kiegészítéssupplementary sheets, in loose leaf form, ..."
"szabadlapos tankönyv","szabadlapos tankönyvloose leaf textbook"
"szabadlábon van","szabadlábon vanif Maurice is still at liberty <br/><br/>is at large"
"szabadna mégegyszer a nevét? (bemutatk.)","szabadna mégegyszer a nevét? (bemutatk.)What was the name, please?"
"szabadnap (tanulásra)","szabadnap (tanulásra)day release from work in order to do some formal studying"
"szabadnapjain","szabadnapjainon his days off the office"
"szabadok (fn.; tört.)","szabadok (fn.; tört.)freemen (in Rome)"
"szabadpiaci árfolyamon","szabadpiaci árfolyamonat the valid free market rate"
"szabadpolc","szabadpolcopen access"
"szabadpolc-vita","szabadpolc-vitathe open/closed access controversy"
"szabadpolcon elhelyezni az állományt","szabadpolcon elhelyezni az állománytto display the stock"
"szabadpolcon levő könyvek (turkáló??)","szabadpolcon levő könyvek (turkáló??)browsable books"
"szabadpolcos rendszer","szabadpolcos rendszeropen-access system"
"szabadpolcos tér (alaprajzon)","szabadpolcos tér (alaprajzon)browsing <br/><br/>open shelving area"
"szabadpolcos állomány","szabadpolcos állományopen shelf stock <br/><br/>the shelf stock on display"
"szabadraktár","szabadraktáropen stacks"
"szabadraktár (könyveknek)","szabadraktár (könyveknek)open access bookstacks"
"szabadszemmel fel nem fedezhető","szabadszemmel fel nem fedezhetőis not detectable by sight alone"
"szabadszemmel nem olvasható méretű","szabadszemmel nem olvasható méretűtoo small to be read by the unaided eye"
"szabadszemmel olvasható","szabadszemmel olvashatóeye-readable"
"szabadszemmel olvasható (betűkészlet)","szabadszemmel olvasható (betűkészlet)human readable character font"
"szabadszöveges információvisszakereső rendszer","szabadszöveges információvisszakereső rendszerfree text information retrieval system"
"szabadszöveges keresés","szabadszöveges keresésfree-text searching"
"szabadszöveges keresési lehetőség","szabadszöveges keresési lehetőségfree text search capabilities"
"szabadság :szülői szabadság (munkahelytől)","szabadság :szülői szabadság (munkahelytől)parental leave"
"szabadság megrövidítése (átv.: jogok megkurtítása)","szabadság megrövidítése (átv.: jogok megkurtítása)abridgement of (intellectual) freedom"
"szabadság-teológia (Latin-Am.)","szabadság-teológia (Latin-Am.)Liberation theology"
"szabadságfok","szabadságfok(4) degrees of freedom"
"szabadságfok (elektrotechn.)","szabadságfok (elektrotechn.)degree of freedom"
"Szabadságom alatt sem tudom kikapcsolni magam. (azt csinálom, amit a munkahelyen)","Szabadságom alatt sem tudom kikapcsolni magam. (azt csinálom, amit a munkahelyen)Busman's holiday."
"szabadságon vagyok.","szabadságon vagyok.I'm on holiday."
"szabadúszó író","szabadúszó írófree-lance writer"
"szabadúszók (fn)","szabadúszók (fn)freelances"
"szabadúszóként kezdett működni","szabadúszóként kezdett működnibegan to free-lance"
"szabalapos kiadvány","szabalapos kiadványloose-leaf service"
"szabatosság","szabatosságaccuracy"
"szabott :testre szabott","szabott :testre szabottcustom-made"
"szabvánnyá válik (elfogadják, bejegyzik)","szabvánnyá válik (elfogadják, bejegyzik)adopted as a British Standard"
"szabvány méretű kártya","szabvány méretű kártyastandardised card"
"szabványajánlás","szabványajánlásrecommended standard"
"szabványos :nem szabványos termék","szabványos :nem szabványos terméknon-standard product"
"szabványos katalóguscédula","szabványos katalóguscédulastandard size card"
"szabványos leírása","szabványos leírásastandard description for ..."
"szabványügyi szervezetek","szabványügyi szervezetekstandards organizations"
"szabványügyi testület","szabványügyi testületstandards body"
"szabály :íratlan szabály","szabály :íratlan szabályunwritten code"
"szabályai szerint","szabályai szerintaccording to the ordinary rules of arithmetic"
"szabályait betartva","szabályait betartvaunder the rules of ..."
"szabályos méretű (sportpálya)","szabályos méretű (sportpálya)the playing fields were regulation size"
"szabályosság","szabályosságthe propriety (of the entry)"
"szabályoz (folyamatot)","szabályoz (folyamatot)has complete control of the process"
"szabályozták (folyót, árvizek ellen)","szabályozták (folyót, árvizek ellen)the ... rivers have been controlled since the mid-nineteenth century"
"szabályozás :bérszabályozás","szabályozás :bérszabályozásthe regulation of wages"
"szabályozás :keresetszabályozás","szabályozás :keresetszabályozásearnings regulations"
"szabályozó","szabályozóregulator"
"szabályozó rendszer (gazd.)","szabályozó rendszer (gazd.)regulatory system <br/><br/>the system of regulations"
"szabályozógomb","szabályozógombcontrol"
"szabályozókör","szabályozókörcontrol loop <br/><br/>regulating circuit"
"szabályozóváltozás (új rendeletek)","szabályozóváltozás (új rendeletek)regulatory change"
"szabályzat (könyvtárhasználati)","szabályzat (könyvtárhasználati)""rules and regulations"""
"Szabó család (rádióműsor)","Szabó család (rádióműsor)The Szabo Family"
"szaftos káromkodás","szaftos káromkodáshorrible profanity"
"szaggatott vonal","szaggatott vonalbroken line <br/><br/>dashed line <br/><br/>dotted line"
"szaggató (áramszaggató)","szaggató (áramszaggató)chopper"
"szakadás","szakadásbreak"
"szakadással lezárt áramkör","szakadással lezárt áramköropen circuit"
"szakasz (fejezeten belül)","szakasz (fejezeten belül)section"
"szakasz :a vizsgálat első szakaszában","szakasz :a vizsgálat első szakaszábanin the first phase of the study"
"szakasz :nemdohányzó szakasz","szakasz :nemdohányzó szakasznonsmoking section"
"szakasz :túljutott aktív szakaszán (mozgalom)","szakasz :túljutott aktív szakaszán (mozgalom)has passed its active stage"
"szakasztott úgy, mint a ...","szakasztott úgy, mint a ...exactly like the ..."
"szakcsoport-mutató tábla (nyomógombos)","szakcsoport-mutató tábla (nyomógombos)push-button guide to subject location"
"szakdiploma (nem könyvtári)","szakdiploma (nem könyvtári)specialist degree"
"szakdolgozat-készítés","szakdolgozat-készítésthesis preparation"
"szakemberek (nem könyvtárosok?)","szakemberek (nem könyvtárosok?)specialist staff"
"szakemberhiány (több szakmában)","szakemberhiány (több szakmában)skill shortages"
"szakfeladat","szakfeladatspecialist function"
"szakfolyóirat","szakfolyóiratprofessional journal <br/><br/>specialist journal <br/><br/>specialized journal"
"szakfolyóirat :fizikai és kémiai folyóiratok","szakfolyóirat :fizikai és kémiai folyóiratokphysics and chemistry journals"
"szakfordító","szakfordítóspecialist translator"
"szakirodalmi avulás","szakirodalmi avulásliterature obsolescence"
"szakirodalmi dokumentáció","szakirodalmi dokumentációdocumentation of scientific literature"
"szakirodalmi ellátás","szakirodalmi ellátásthe provision of special literature"
"szakirodalmi háttere","szakirodalmi háttereliterature background to ..."
"szakirodalmi kalauz","szakirodalmi kalauzliterature guide [def.]"
"szakirodalmi szemle","szakirodalmi szemleliterature review <br/><br/>literature survey <br/><br/>review guide (for principles of ...)"
"szakirodalmi szemle (bibliográfiai tanulmány)","szakirodalmi szemle (bibliográfiai tanulmány)a literature survey reveals three trends ..."
"szakirodalmi szóródás","szakirodalmi szóródásscatter of the literature"
"szakirodalmi tájékoztató","szakirodalmi tájékoztatócurrent awareness bulletin"
"szakirodalom","szakirodalomarticles in the small computer literature <br/><br/>professional literature (about ...) <br/><br/>professional literature <br/><br/>special literature <br/><br/>specialist literature (about ...)"
"szakirodalom (biológiai)","szakirodalom (biológiai)biological literature"
"szakirodalom (fizikáról)","szakirodalom (fizikáról)physics literature"
"szakirodalom (kriminológiai)","szakirodalom (kriminológiai)criminology literature"
"szakirodalom átnézése","szakirodalom átnézéseliterature search"
"szakirodalom-robbanás","szakirodalom-robbanásliterature explosion"
"szakirodalomhasználat","szakirodalomhasználatliterature use"
"szakirodalomolvasás","szakirodalomolvasásprofessional reading (of university professors)"
"szakismereteik","szakismereteiktheir skills base"
"szakismeretek","szakismeretekexpert knowledge <br/><br/>specialist knowledge of the subject <br/><br/>the specialist skills"
"szakismeretek (szakterületi jártasság)","szakismeretek (szakterületi jártasság)special training in a specific skill"
"szakjelzet","szakjelzetclassification number [He 5.2] <br/><br/>the full DC 17th edition classification for The motor vehicle industry is ..."
"szakjelzet (könyvgerincen)","szakjelzet (könyvgerincen)class mark"
"szakjelzet (írásmódja: csak a 3. szémjegy után van pont)","szakjelzet (írásmódja: csak a 3. szémjegy után van pont)338.476 292"
"szakjelzet :azonos szakjelzetű cédulák","szakjelzet :azonos szakjelzetű cédulákentries under one class mark"
"szakjelzetek adása (hozzárendelése)","szakjelzetek adása (hozzárendelése)the assignment of class marks to books"
"szakjelzetek mutatója","szakjelzetek mutatójaan alphabetical index to class marks"
"szakkatalógus","szakkatalógusclassified catalogue <br/><br/>classified subject catalog <br/><br/>classified subject catalogue <br/><br/>systematic catalogue"
"szakkifejezés :orvosi szakkifejezés a ...-ra","szakkifejezés :orvosi szakkifejezés a ...-ramedical for ..."
"szakkifejezések betűrendes mutatója","szakkifejezések betűrendes mutatójaAlphabetical Index of Terms"
"szakkifejezések ismerete","szakkifejezések ismeretea familiarity with technical terms <br/><br/>familiarity with technical terms"
"szakképzetlen dolgozók (?)","szakképzetlen dolgozók (?)non-rpofessional staff"
"szakképzetlen segéderő","szakképzetlen segéderőnon-professional assistant"
"szakképzett kertész","szakképzett kertészprofessional gardener"
"szakképzett könyvtáros","szakképzett könyvtárosprofessionally qualified librarian"
"szakképzett könyvtárosok kibocsájtása","szakképzett könyvtárosok kibocsájtásathe output of qualified librarians"
"szakképzett leíró (feldolgozó)","szakképzett leíró (feldolgozó)professional cataloguer"
"szakképzett munkaerő hiánya","szakképzett munkaerő hiányalack of trained staff"
"szakképzettség","szakképzettségprofessional qualification"
"szakképzettség :kamatoztatható szakképzettséggel","szakképzettség :kamatoztatható szakképzettséggelwith a marketable skill"
"szakképzettséget nem igénylő feladatokat látnak el","szakképzettséget nem igénylő feladatokat látnak elperform para-professional duties"
"szakképzés","szakképzésprofessional education <br/><br/>special training in a specific skill; training in skills"
"szakképzés (szakmunkásképzés?)","szakképzés (szakmunkásképzés?)vocational training"
"szakképzési hozzájárulás","szakképzési hozzájáruláscontribution to vocational training? <br/><br/>training allowance?"
"szakkönyv","szakkönyvtrade book"
"szakkönyvtár","szakkönyvtárspecial library <br/><br/>specialized library"
"szakkönyvtári együttműködés","szakkönyvtári együttműködésspecial library cooperation"
"szakkönyvtári funkció","szakkönyvtári funkcióthe special library role (in networks)"
